131;244;30702;魔法减伤 +53 ~ +700;魔法减伤 %+d;53;700;
132;495;30702;物理/魔法减伤 +39 ~ +525;物理/魔法减伤 %+d;39;525;
133;86;30702;最终减伤 +1% ~ +1%;最终减伤 %+d%%;1;1;
134;90;30702;物理最小伤害 +27% ~ +210%;物理最小伤害 %+d%%;27;210;
135;94;30702;物理最大伤害 +27% ~ +210%;物理最大伤害 %+d%%;27;210;
136;98;30702;魔法最小伤害 +27% ~ +210%;魔法最小伤害 %+d%%;27;210;
137;102;30702;魔法最大伤害 +27% ~ +210%;魔法最大伤害 %+d%%;27;210;
138;462;30702;物理/魔法最小伤害 +27% ~ +210%;物理/魔法最小伤害 %+d%%;27;210;
139;461;30702;物理/魔法最大伤害 +27% ~ +210%;物理/魔法最大伤害 %+d%%;27;210;
140;26;30703;体力 +280 ~ +490;体力 %+d;280;490;
141;594;30703;力量/魔法力 +280 ~ +490;力量/魔法力 %+d;280;490;
142;455;30703;全属性 +280 ~ +490;全属性 %+d;280;490;
143;14;30703;力量 +32 ~ +420;力量 %+d;32;420;
144;18;30703;幸运 +32 ~ +420;幸运 %+d;32;420;
145;22;30703;魔法力 +32 ~ +420;魔法力 %+d;32;420;
146;26;30703;体力 +32 ~ +420;体力 %+d;32;420;
147;594;30703;力量/魔法力 +32 ~ +420;力量/魔法力 %+d;32;420;
148;455;30703;全属性 +21 ~ +280;全属性 %+d;21;280;
149;30;30703;最大生命值 +1575 ~ +21000;最大生命值 %+d;1575;21000;
150;31;30703;最大生命值 +1% ~ +4%;最大生命值 %+d%%;1;4;
151;140;30703;物理固定伤害 +263 ~ +3500;物理固定伤害 %+d;263;3500;
152;240;30703;魔法固定伤害 +263 ~ +3500;魔法固定伤害 %+d;263;3500;
153;496;30703;物理/魔法固定伤害 +263 ~ +3500;物理/魔法固定伤害 %+d;263;3500;
154;570;30703;精锐怪物额外伤害 +394 ~ +5250;精锐怪物额外伤害 %+d;394;5250;
155;566;30703;普通怪物额外伤害 +394 ~ +5250;普通怪物额外伤害 %+d;394;5250;
156;571;30703;精锐怪物额外伤害 +1% ~ +4%;精锐怪物额外伤害 %+d%%;1;4;
157;567;30703;普通怪物额外伤害 +1% ~ +4%;普通怪物额外伤害 %+d%%;1;4;
158;144;30703;物理减伤 +53 ~ +700;物理减伤 %+d;53;700;
159;244;30703;魔法减伤 +53 ~ +700;魔法减伤 %+d;53;700;
160;495;30703;物理/魔法减伤 +39 ~ +525;物理/魔法减伤 %+d;39;525;
161;86;30703;最终减伤 +1% ~ +1%;最终减伤 %+d%%;1;1;
162;90;30703;物理最小伤害 +27% ~ +210%;物理最小伤害 %+d%%;27;210;
163;94;30703;物理最大伤害 +16% ~ +210%;物理最大伤害 %+d%%;16;210;
164;98;30703;魔法最小伤害 +27% ~ +210%;魔法最小伤害 %+d%%;27;210;
165;102;30703;魔法最大伤害 +16% ~ +210%;魔法最大伤害 %+d%%;16;210;
166;462;30703;物理/魔法最小伤害 +27% ~ +210%;物理/魔法最小伤害 %+d%%;27;210;
167;461;30703;物理/魔法最大伤害 +16% ~ +210%;物理/魔法最大伤害 %+d%%;16;210;
168;156;30703;物理暴击伤害 +32% ~ +420%;物理暴击伤害 %+d%%;32;420;
169;162;30703;魔法暴击伤害 +32% ~ +420%;魔法暴击伤害 %+d%%;32;420;
170;464;30703;物理/魔法暴击伤害 +32% ~ +420%;物理/魔法暴击伤害 %+d%%;32;420;
171;573;30703;普通怪物支配力 +3‰ ~ +35‰;普通怪物支配力 %+d‰;3;35;
172;574;30703;精锐怪物支配力 +3‰ ~ +35‰;精锐怪物支配力 %+d‰;3;35;
173;26;30601;体力 +240 ~ +420;体力 %+d;240;420;
174;594;30601;力量/魔法力 +240 ~ +420;力量/魔法力 %+d;240;420;
175;455;30601;全属性 +240 ~ +420;全属性 %+d;240;420;
176;14;30601;力量 +27 ~ +360;力量 %+d;27;360;
177;18;30601;幸运 +27 ~ +360;幸运 %+d;27;360;
178;22;30601;魔法力 +27 ~ +360;魔法力 %+d;27;360;
179;26;30601;体力 +27 ~ +360;体力 %+d;27;360;
180;594;30601;力量/魔法力 +27 ~ +360;力量/魔法力 %+d;27;360;
181;455;30601;全属性 +18 ~ +240;全属性 %+d;18;240;
182;30;30601;最大生命值 +1350 ~ +18000;最大生命值 %+d;1350;18000;
183;31;30601;最大生命值 +1% ~ +3%;最大生命值 %+d%%;1;3;
184;140;30601;物理固定伤害 +225 ~ +3000;物理固定伤害 %+d;225;3000;
185;240;30601;魔法固定伤害 +225 ~ +3000;魔法固定伤害 %+d;225;3000;
186;496;30601;物理/魔法固定伤害 +225 ~ +3000;物理/魔法固定伤害 %+d;225;3000;
187;570;30601;精锐怪物额外伤害 +338 ~ +4500;精锐怪物额外伤害 %+d;338;4500;
188;566;30601;普通怪物额外伤害 +338 ~ +4500;普通怪物额外伤害 %+d;338;4500;
189;571;30601;精锐怪物额外伤害 +1% ~ +3%;精锐怪物额外伤害 %+d%%;1;3;
190;567;30601;普通怪物额外伤害 +1% ~ +3%;普通怪物额外伤害 %+d%%;1;3;
191;144;30601;物理减伤 +45 ~ +600;物理减伤 %+d;45;600;
192;244;30601;魔法减伤 +45 ~ +600;魔法减伤 %+d;45;600;
193;495;30601;物理/魔法减伤 +34 ~ +450;物理/魔法减伤 %+d;34;450;
194;86;30601;最终减伤 +1% ~ +1%;最终减伤 %+d%%;1;1;
195;90;30601;物理最小伤害 +23% ~ +180%;物理最小伤害 %+d%%;23;180;
196;98;30601;魔法最小伤害 +23% ~ +180%;魔法最小伤害 %+d%%;23;180;
197;462;30601;物理/魔法最小伤害 +23% ~ +180%;物理/魔法最小伤害 %+d%%;23;180;
198;26;30602;体力 +240 ~ +420;体力 %+d;240;420;
199;594;30602;力量/魔法力 +240 ~ +420;力量/魔法力 %+d;240;420;
200;455;30602;全属性 +240 ~ +420;全属性 %+d;240;420;
201;14;30602;力量 +27 ~ +360;力量 %+d;27;360;
202;18;30602;幸运 +27 ~ +360;幸运 %+d;27;360;
203;22;30602;魔法力 +27 ~ +360;魔法力 %+d;27;360;
204;26;30602;体力 +27 ~ +360;体力 %+d;27;360;
205;594;30602;力量/魔法力 +27 ~ +360;力量/魔法力 %+d;27;360;
206;455;30602;全属性 +18 ~ +240;全属性 %+d;18;240;
207;30;30602;最大生命值 +1350 ~ +18000;最大生命值 %+d;1350;18000;
208;31;30602;最大生命值 +1% ~ +3%;最大生命值 %+d%%;1;3;
209;140;30602;物理固定伤害 +225 ~ +3000;物理固定伤害 %+d;225;3000;
210;240;30602;魔法固定伤害 +225 ~ +3000;魔法固定伤害 %+d;225;3000;
211;496;30602;物理/魔法固定伤害 +225 ~ +3000;物理/魔法固定伤害 %+d;225;3000;
212;570;30602;精锐怪物额外伤害 +338 ~ +4500;精锐怪物额外伤害 %+d;338;4500;
213;566;30602;普通怪物额外伤害 +338 ~ +4500;普通怪物额外伤害 %+d;338;4500;
214;571;30602;精锐怪物额外伤害 +1% ~ +3%;精锐怪物额外伤害 %+d%%;1;3;
215;567;30602;普通怪物额外伤害 +1% ~ +3%;普通怪物额外伤害 %+d%%;1;3;
216;144;30602;物理减伤 +45 ~ +600;物理减伤 %+d;45;600;
217;244;30602;魔法减伤 +45 ~ +600;魔法减伤 %+d;45;600;
218;495;30602;物理/魔法减伤 +34 ~ +450;物理/魔法减伤 %+d;34;450;
219;86;30602;最终减伤 +1% ~ +1%;最终减伤 %+d%%;1;1;
220;90;30602;物理最小伤害 +23% ~ +180%;物理最小伤害 %+d%%;23;180;
221;94;30602;物理最大伤害 +23% ~ +180%;物理最大伤害 %+d%%;23;180;
222;98;30602;魔法最小伤害 +23% ~ +180%;魔法最小伤害 %+d%%;23;180;
223;102;30602;魔法最大伤害 +23% ~ +180%;魔法最大伤害 %+d%%;23;180;
224;462;30602;物理/魔法最小伤害 +23% ~ +180%;物理/魔法最小伤害 %+d%%;23;180;
225;461;30602;物理/魔法最大伤害 +23% ~ +180%;物理/魔法最大伤害 %+d%%;23;180;
226;26;30603;体力 +240 ~ +420;体力 %+d;240;420;
227;594;30603;力量/魔法力 +240 ~ +420;力量/魔法力 %+d;240;420;
228;455;30603;全属性 +240 ~ +420;全属性 %+d;240;420;
229;14;30603;力量 +27 ~ +360;力量 %+d;27;360;
230;18;30603;幸运 +27 ~ +360;幸运 %+d;27;360;
231;22;30603;魔法力 +27 ~ +360;魔法力 %+d;27;360;
232;26;30603;体力 +27 ~ +360;体力 %+d;27;360;
233;594;30603;力量/魔法力 +27 ~ +360;力量/魔法力 %+d;27;360;
234;455;30603;全属性 +18 ~ +240;全属性 %+d;18;240;
235;30;30603;最大生命值 +1350 ~ +18000;最大生命值 %+d;1350;18000;
236;31;30603;最大生命值 +1% ~ +3%;最大生命值 %+d%%;1;3;
237;140;30603;物理固定伤害 +225 ~ +3000;物理固定伤害 %+d;225;3000;
238;240;30603;魔法固定伤害 +225 ~ +3000;魔法固定伤害 %+d;225;3000;
239;496;30603;物理/魔法固定伤害 +225 ~ +3000;物理/魔法固定伤害 %+d;225;3000;
240;570;30603;精锐怪物额外伤害 +338 ~ +4500;精锐怪物额外伤害 %+d;338;4500;
241;566;30603;普通怪物额外伤害 +338 ~ +4500;普通怪物额外伤害 %+d;338;4500;
242;571;30603;精锐怪物额外伤害 +1% ~ +3%;精锐怪物额外伤害 %+d%%;1;3;
243;567;30603;普通怪物额外伤害 +1% ~ +3%;普通怪物额外伤害 %+d%%;1;3;
244;144;30603;物理减伤 +45 ~ +600;物理减伤 %+d;45;600;
245;244;30603;魔法减伤 +45 ~ +600;魔法减伤 %+d;45;600;
246;495;30603;物理/魔法减伤 +34 ~ +450;物理/魔法减伤 %+d;34;450;
247;86;30603;最终减伤 +1% ~ +1%;最终减伤 %+d%%;1;1;
248;90;30603;物理最小伤害 +23% ~ +180%;物理最小伤害 %+d%%;23;180;
249;94;30603;物理最大伤害 +14% ~ +180%;物理最大伤害 %+d%%;14;180;
250;98;30603;魔法最小伤害 +23% ~ +180%;魔法最小伤害 %+d%%;23;180;
251;102;30603;魔法最大伤害 +14% ~ +180%;魔法最大伤害 %+d%%;14;180;
252;462;30603;物理/魔法最小伤害 +23% ~ +180%;物理/魔法最小伤害 %+d%%;23;180;
253;461;30603;物理/魔法最大伤害 +14% ~ +180%;物理/魔法最大伤害 %+d%%;14;180;
254;156;30603;物理暴击伤害 +27% ~ +360%;物理暴击伤害 %+d%%;27;360;
255;162;30603;魔法暴击伤害 +27% ~ +360%;魔法暴击伤害 %+d%%;27;360;
256;464;30603;物理/魔法暴击伤害 +27% ~ +360%;物理/魔法暴击伤害 %+d%%;27;360;
257;573;30603;普通怪物支配力 +2‰ ~ +30‰;普通怪物支配力 %+d‰;2;30;
258;574;30603;精锐怪物支配力 +2‰ ~ +30‰;精锐怪物支配力 %+d‰;2;30;
259;26;30501;体力 +200 ~ +350;体力 %+d;200;350;
260;594;30501;力量/魔法力 +200 ~ +350;力量/魔法力 %+d;200;350;
261;455;30501;全属性 +200 ~ +350;全属性 %+d;200;350;
262;14;30501;力量 +23 ~ +300;力量 %+d;23;300;
263;18;30501;幸运 +23 ~ +300;幸运 %+d;23;300;
264;22;30501;魔法力 +23 ~ +300;魔法力 %+d;23;300;
265;26;30501;体力 +23 ~ +300;体力 %+d;23;300;
266;594;30501;力量/魔法力 +23 ~ +300;力量/魔法力 %+d;23;300;
267;455;30501;全属性 +15 ~ +200;全属性 %+d;15;200;
268;30;30501;最大生命值 +1125 ~ +15000;最大生命值 %+d;1125;15000;
269;31;30501;最大生命值 +1% ~ +3%;最大生命值 %+d%%;1;3;
270;140;30501;物理固定伤害 +188 ~ +2500;物理固定伤害 %+d;188;2500;
271;240;30501;魔法固定伤害 +188 ~ +2500;魔法固定伤害 %+d;188;2500;
272;496;30501;物理/魔法固定伤害 +188 ~ +2500;物理/魔法固定伤害 %+d;188;2500;
273;570;30501;精锐怪物额外伤害 +282 ~ +3750;精锐怪物额外伤害 %+d;282;3750;
274;566;30501;普通怪物额外伤害 +282 ~ +3750;普通怪物额外伤害 %+d;282;3750;
275;571;30501;精锐怪物额外伤害 +1% ~ +3%;精锐怪物额外伤害 %+d%%;1;3;
276;567;30501;普通怪物额外伤害 +1% ~ +3%;普通怪物额外伤害 %+d%%;1;3;
277;144;30501;物理减伤 +38 ~ +500;物理减伤 %+d;38;500;
278;244;30501;魔法减伤 +38 ~ +500;魔法减伤 %+d;38;500;
279;495;30501;物理/魔法减伤 +28 ~ +375;物理/魔法减伤 %+d;28;375;
280;440;30501;冷却缩减 +1‰ ~ +10‰;冷却缩减 %+d‰;1;10;
281;90;30501;物理最小伤害 +19% ~ +150%;物理最小伤害 %+d%%;19;150;
282;98;30501;魔法最小伤害 +19% ~ +150%;魔法最小伤害 %+d%%;19;150;
283;462;30501;物理/魔法最小伤害 +19% ~ +150%;物理/魔法最小伤害 %+d%%;19;150;
284;26;30502;体力 +200 ~ +350;体力 %+d;200;350;
285;594;30502;力量/魔法力 +200 ~ +350;力量/魔法力 %+d;200;350;
286;455;30502;全属性 +200 ~ +350;全属性 %+d;200;350;
287;14;30502;力量 +23 ~ +300;力量 %+d;23;300;
288;18;30502;幸运 +23 ~ +300;幸运 %+d;23;300;
289;22;30502;魔法力 +23 ~ +300;魔法力 %+d;23;300;
290;26;30502;体力 +23 ~ +300;体力 %+d;23;300;
291;594;30502;力量/魔法力 +23 ~ +300;力量/魔法力 %+d;23;300;
292;455;30502;全属性 +15 ~ +200;全属性 %+d;15;200;
293;30;30502;最大生命值 +1125 ~ +15000;最大生命值 %+d;1125;15000;
294;31;30502;最大生命值 +1% ~ +3%;最大生命值 %+d%%;1;3;
295;140;30502;物理固定伤害 +188 ~ +2500;物理固定伤害 %+d;188;2500;
296;240;30502;魔法固定伤害 +188 ~ +2500;魔法固定伤害 %+d;188;2500;
297;496;30502;物理/魔法固定伤害 +188 ~ +2500;物理/魔法固定伤害 %+d;188;2500;
298;570;30502;精锐怪物额外伤害 +282 ~ +3750;精锐怪物额外伤害 %+d;282;3750;
299;566;30502;普通怪物额外伤害 +282 ~ +3750;普通怪物额外伤害 %+d;282;3750;
300;571;30502;精锐怪物额外伤害 +1% ~ +3%;精锐怪物额外伤害 %+d%%;1;3;
301;567;30502;普通怪物额外伤害 +1% ~ +3%;普通怪物额外伤害 %+d%%;1;3;
302;144;30502;物理减伤 +38 ~ +500;物理减伤 %+d;38;500;
303;244;30502;魔法减伤 +38 ~ +500;魔法减伤 %+d;38;500;
304;495;30502;物理/魔法减伤 +28 ~ +375;物理/魔法减伤 %+d;28;375;
305;440;30502;冷却缩减 +1‰ ~ +10‰;冷却缩减 %+d‰;1;10;
306;90;30502;物理最小伤害 +19% ~ +150%;物理最小伤害 %+d%%;19;150;
307;94;30502;物理最大伤害 +19% ~ +150%;物理最大伤害 %+d%%;19;150;
308;98;30502;魔法最小伤害 +19% ~ +150%;魔法最小伤害 %+d%%;19;150;
309;102;30502;魔法最大伤害 +19% ~ +150%;魔法最大伤害 %+d%%;19;150;
310;462;30502;物理/魔法最小伤害 +19% ~ +150%;物理/魔法最小伤害 %+d%%;19;150;
311;461;30502;物理/魔法最大伤害 +19% ~ +150%;物理/魔法最大伤害 %+d%%;19;150;
312;26;30503;体力 +200 ~ +350;体力 %+d;200;350;
313;594;30503;力量/魔法力 +200 ~ +350;力量/魔法力 %+d;200;350;
314;455;30503;全属性 +200 ~ +350;全属性 %+d;200;350;
315;14;30503;力量 +23 ~ +300;力量 %+d;23;300;
316;18;30503;幸运 +23 ~ +300;幸运 %+d;23;300;
317;22;30503;魔法力 +23 ~ +300;魔法力 %+d;23;300;
318;26;30503;体力 +23 ~ +300;体力 %+d;23;300;
319;594;30503;力量/魔法力 +23 ~ +300;力量/魔法力 %+d;23;300;
320;455;30503;全属性 +15 ~ +200;全属性 %+d;15;200;
321;30;30503;最大生命值 +1125 ~ +15000;最大生命值 %+d;1125;15000;
322;31;30503;最大生命值 +1% ~ +3%;最大生命值 %+d%%;1;3;
323;140;30503;物理固定伤害 +188 ~ +2500;物理固定伤害 %+d;188;2500;
324;240;30503;魔法固定伤害 +188 ~ +2500;魔法固定伤害 %+d;188;2500;
325;496;30503;物理/魔法固定伤害 +188 ~ +2500;物理/魔法固定伤害 %+d;188;2500;
326;570;30503;精锐怪物额外伤害 +282 ~ +3750;精锐怪物额外伤害 %+d;282;3750;
327;566;30503;普通怪物额外伤害 +282 ~ +3750;普通怪物额外伤害 %+d;282;3750;
328;571;30503;精锐怪物额外伤害 +1% ~ +3%;精锐怪物额外伤害 %+d%%;1;3;
329;567;30503;普通怪物额外伤害 +1% ~ +3%;普通怪物额外伤害 %+d%%;1;3;
330;144;30503;物理减伤 +38 ~ +500;物理减伤 %+d;38;500;
331;244;30503;魔法减伤 +38 ~ +500;魔法减伤 %+d;38;500;
332;495;30503;物理/魔法减伤 +28 ~ +375;物理/魔法减伤 %+d;28;375;
