1;24;6;69700;3;697;阿尔福那酒店;ULv.500++;0;0;0;0;0;0;0;0;0;0;0;0
2;2;5;69900;3;699;水下培养皿;ULv.500++;69570030;69570031;0;64;8710009;6;8719900;9;8710000;3;750000000
2;2;5;69600;3;696;燥热键盘;ULv.500++;69570030;69570031;0;63;8710009;6;8719900;6;8710000;2;500000000
2;2;5;298;6;384;冰封雪域;ULv.500++;8630028;8630029;1;59;8710006;8;8719900;6;8710000;3;1200000000
2;2;5;297;6;387;混沌峡谷;ULv.450++;8630028;8630029;1;58;8710006;12;8719900;6;8710000;1;1500000000
2;2;5;290;6;377;幻影毒雾沼泽;ULv.450++;8630024;8630025;1;57;8710005;12;8719900;9;8710000;3;1000000000
2;2;5;289;6;379;浮游岛;ULv.450++;8630024;8630025;1;56;8710005;6;8719900;6;8710000;2;1000000000
2;2;5;283;6;369;宝石丛林;ULv.400++;8630022;8630023;1;55;8710004;6;8719900;9;8710000;3;1000000000
1;24;6;282;3;371;瀑布丛林;ULv.350++;0;0;0;0;0;0;0;0;0;0;0;0
2;2;4;19866;3;902;无尽迷失者：精神交错;ULv.300++;8630026;8630027;0;53;8710003;12;8719900;9;8710000;3;100000000
2;2;4;19868;3;901;神庙探索者：腐化核心;ULv.300++;8630026;8630027;0;54;8710003;12;8719900;9;8710000;3;100000000
2;2;5;274;6;357;太阳神地下祭坛;ULv.300++;8630020;8630021;1;50;8710002;8;8719900;6;8710000;3;450000000
2;2;4;278;3;904;地城追猎者：蚁穴迷踪;ULv.300++;8630026;8630027;0;52;8710003;12;8719900;9;8710000;3;100000000
2;2;4;277;3;905;宇宙开拓者：星际银河;ULv.300++;8630026;8630027;0;51;8710003;12;8719900;9;8710000;3;100000000
1;24;6;269;3;350;巧克力花园;ULv.250++;0;0;0;0;0;0;0;0;0;0;0;0
2;2;5;273;6;356;太阳宫殿;ULv.220++;8630020;8630021;1;49;8710002;6;8719900;6;8710000;2;600000000
2;2;5;272;6;351;矮人飞艇;ULv.200++;0;0;1;48;8710002;10;8719900;5;8710000;1;640000000
2;2;5;303;6;389;阿玛伦宝库;ULv.150++;8630030;8630031;1;60;8710007;6;8719900;3;8710000;1;1000000000
1;24;6;302;3;390;拉之城墙;ULv.100++;0;0;0;0;0;0;0;0;0;0;0;0
1;24;6;257;3;337;欧若拉庭院;ULv.1++;0;0;0;0;0;0;0;0;0;0;0;0
2;2;5;285;6;372;春植岛纪念馆;Lv.300++;0;0;1;122;8719900;3;8710000;3;150000000;510308;0
2;2;5;265;6;345;神秘殿堂;Lv.300++;8630018;8630019;1;45;8710001;2;8719900;2;8710000;2;120000000
2;2;5;266;6;343;恶魔峡谷;Lv.300++;8630018;8630019;1;46;8710001;2;8719900;2;8710000;2;120000000
1;24;3;201101;1;869;星之伊甸;Lv.300++;0;0;0;0;0;0;0;0;0;0;0;0
2;2;5;268;6;349;神圣教堂;Lv.300++;8630018;8630019;1;47;8710001;4;8719900;3;8710000;3;150000000
0;2;2;259;5;340;魔石实验室;Lv.300++;0;0;0;44;0;0;0;0;0;0;200000000
0;2;2;256;5;334;破坏之城;Lv.300++;0;0;0;43;0;0;0;0;0;0;200000000
0;2;2;255;5;332;隐藏的洞穴;Lv.295++;0;0;0;42;0;0;0;0;0;0;150000000
0;2;2;201;5;324;龙皇殿;Lv.294++;0;0;0;41;0;0;0;0;0;0;150000000
0;2;2;200;5;323;月华苑;Lv.292++;0;0;0;40;0;0;0;0;0;0;120000000
0;2;4;90069;5;966;镜中世界，BOSS大集合;Lv.290++;0;0;0;0;0;0;0;0;0;0;0;0
1;24;6;328;3;431;魔法修炼馆;Lv.290++;0;0;0;0;0;0;0;0;0;0;0;0
0;2;2;284;6;374;冰激凌庭院;Lv.290++;0;0;0;0;0;0;0;0;0;0;0;0
0;2;3;37161;0;161;斗兽场 英雄战场;;0;0;0;0;0;0;0;0;0;0;0;0
0;2;3;191;5;310;索拉城斗兽场;Lv.290++;0;0;0;38;0;0;0;0;0;0;200000000
0;2;2;96107;5;586;影子之书;Lv.290++;0;0;0;39;0;0;0;0;0;0;100000000
0;2;2;435;5;693;神秘的迷宫教室入口;Lv.285++;0;0;0;37;0;0;0;0;0;0;200000000
1;24;6;258;3;341;里维拉市政府;Lv.280++;0;0;0;0;0;0;0;0;0;0;0;0
0;2;2;155;5;283;世界之树;Lv.280++;0;0;0;36;0;0;0;0;0;0;200000000
0;2;2;96106;5;843;路德维希大峡谷;Lv.275++;0;0;0;32;0;0;0;0;0;0;60000000
0;2;2;19865;5;865;流体实验室;Lv.270++;0;0;0;30;0;0;0;0;0;0;75000000
0;2;2;95800;5;833;记忆深谷;Lv.270++;0;0;0;29;0;0;0;0;0;0;60000000
0;2;2;159;5;273;梦之路;Lv.270++;0;0;0;35;0;0;0;0;0;0;100000000
0;2;2;158;5;272;月之路;Lv.270++;0;0;0;34;0;0;0;0;0;0;75000000
0;2;2;157;5;271;花之路;Lv.270++;0;0;0;33;0;0;0;0;0;0;60000000
0;2;2;772;5;669;秘密实验室;Lv.270++;0;0;0;28;0;0;0;0;0;0;60000000
0;2;3;37160;0;160;斗兽场 高级战场;;0;0;0;0;0;0;0;0;0;0;0;0
0;2;2;19867;5;867;腐化之眼;Lv.270++;0;0;0;31;0;0;0;0;0;0;75000000
0;2;2;94901;5;830;幻想梦境;Lv.260++;0;0;0;0;0;0;0;0;0;0;0;0
0;2;2;144;5;231;燃烧丛林;Lv.260++;0;0;0;27;0;0;0;0;0;0;80000000
1;24;6;156;3;285;地铁中枢;Lv.260++;0;0;0;0;0;0;0;0;0;0;0;0
0;2;2;82800;5;828;海嘉尔大桥;Lv.255++;0;0;0;26;0;0;0;0;0;0;30000000
0;2;2;98530;5;330;梦幻图书馆;Lv.250++;0;0;0;25;0;0;0;0;0;0;30000000
0;3;2;186;5;585;吉恩蒂亚仓库;Lv.240++;0;0;0;0;0;0;0;0;0;0;0;0
1;24;6;276;3;362;夕阳森林;Lv.240++;0;0;0;0;0;0;0;0;0;0;0;0
0;2;2;745;5;931;天空之城;Lv.240++;0;0;0;24;0;0;0;0;0;0;15000000
0;2;2;747;5;936;空中战场;Lv.240++;0;0;0;0;0;0;0;0;0;0;0;0
0;2;2;123;5;206;虎狼寺;Lv.240++;0;0;0;0;0;0;0;0;0;0;0;0
0;2;2;32601;5;326;迷之仓库;Lv.230++;0;0;0;23;0;0;0;0;0;0;20000000
0;2;2;152;5;255;餐厅大乱斗;Lv.230++;0;0;0;0;0;0;0;0;0;0;0;0
0;2;2;98501;5;293;白色平原;Lv.230++;0;0;0;22;0;0;0;0;0;0;200000000
0;2;2;37;5;116;蛤蟆谷;Lv.230++;0;0;0;0;0;0;0;0;0;0;0;0
0;2;2;36;5;115;蛤蟆洞穴;Lv.225++;0;0;0;0;0;0;0;0;0;0;0;0
0;2;2;98502;5;54;肚子密室;Lv.225++;0;0;0;0;0;0;0;0;0;0;0;0
0;2;2;35;5;114;蛤蟆山岳;Lv.222++;0;0;0;0;0;0;0;0;0;0;0;0
0;2;2;143;5;229;封印之塔地下;Lv.220++;0;0;0;0;0;0;0;0;0;0;0;0
0;2;2;601;3;700;水晶洞穴;Lv.220++;0;0;0;0;0;0;0;0;0;0;0;0
0;2;2;34;5;113;蛤蟆森林;Lv.220++;0;0;0;0;0;0;0;0;0;0;0;0
0;2;2;118;15;201;秘密藏书库;Lv.217++;0;0;0;21;0;0;0;0;0;0;5000000
0;2;2;744;15;199;遗忘花园;Lv.210++;0;0;0;20;0;0;0;0;0;0;3500000
0;2;3;437;5;304;珊瑚森林;Lv.205++;0;0;0;19;0;0;0;0;0;0;100000000
0;2;2;602;5;702;宝库洞穴;Lv.200++;0;0;0;0;0;0;0;0;0;0;0;0
0;2;3;37159;0;159;斗兽场 中级战场;;0;0;0;0;0;0;0;0;0;0;0;0
0;2;2;124;5;209;星之峭壁;Lv.200++;0;0;0;0;0;0;0;0;0;0;0;0
1;24;3;90061;1;955;无尽繁星大厅;Lv.200+;0;0;0;0;0;0;0;0;0;0;0;0
0;3;3;518000;0;682;探险家神殿;Lv.200++;0;0;0;0;0;0;0;0;0;0;0;0
0;2;3;275;1;361;藏宝洞穴;Lv.200+;0;0;0;0;0;0;0;0;0;0;0;0
0;2;3;436;5;974;火山超能场;Lv.200++;0;0;0;18;0;0;0;0;0;0;100000000
0;2;2;125;5;211;星之摇篮;Lv.200++;0;0;0;17;0;0;0;0;0;0;700000
0;2;1;41;5;139;不知名的世界;Lv.195++;0;0;0;16;0;0;0;0;0;0;150000
0;2;1;63;5;144;地狱之门;Lv.195++;0;0;0;15;0;0;0;0;0;0;150000
0;3;3;801;0;705;通天塔;Lv.180++;0;0;0;0;0;0;0;0;0;0;0;0
0;2;1;14;5;88;瓦尔哈拉;Lv.175++;0;0;0;14;0;0;0;0;0;0;500000
1;24;3;90064;3;961;深层混乱世界;Lv.160+;0;0;0;0;0;0;0;0;0;0;0;0
1;24;3;90063;1;960;混乱世界;Lv.160+;0;0;0;0;0;0;0;0;0;0;0;0
0;2;1;38;5;132;精灵城;Lv.140++;0;0;0;12;0;0;0;0;0;0;150000
0;2;1;39;5;135;黑暗塔城;Lv.140++;0;0;0;13;0;0;0;0;0;0;150000
0;2;1;40;5;138;空中楼阁;Lv.135+;0;0;0;11;0;0;0;0;0;0;150000
0;2;1;13;5;82;齐麦罗研究所;Lv.120++;0;0;0;10;0;0;0;0;0;0;300000
0;2;1;10;5;65;早已冷却的心脏;Lv.105++;0;0;0;9;0;0;0;0;0;0;100000
0;2;2;5;5;60;极地迷宫;Lv.100++;0;0;0;8;0;0;0;0;0;0;200000
0;2;2;12;5;83;领主房间;Lv.83++;0;0;0;7;0;0;0;0;0;0;80000
0;2;1;7;5;62;哥特房屋;Lv.75+;0;0;0;6;0;0;0;0;0;0;60000
0;2;2;11;5;45;幽灵船长船室;Lv.73++;0;0;0;5;0;0;0;0;0;0;80000
0;2;1;9;5;64;金字塔;Lv.70++;0;0;0;4;0;0;0;0;0;0;80000
0;2;3;37158;0;158;斗兽场 初级战场;;0;0;0;0;0;0;0;0;0;0;0;0
0;2;1;8;5;63;十六的月;Lv.55+;0;0;0;3;0;0;0;0;0;0;50000
0;2;1;6;5;61;香格里拉;Lv.37+;0;0;0;2;0;0;0;0;0;0;60000
0;2;1;4;5;52;蛇龙之巢;Lv.20+;0;0;0;1;0;0;0;0;0;0;50000
0;3;3;15;1;96;怪物大厦;Lv.11++;0;0;0;0;0;0;0;0;0;0;0;0
3;25;0;999002;10;382;奈落·珊瑚之歌;4人;0;0;0;0;0;0;0;0;0;0;0;0
3;25;0;999003;10;374;奈落·冰淇淋庭院;4人;0;0;0;0;0;0;0;0;0;0;0;0
3;25;0;999004;10;334;奈落·破坏之城;4人;0;0;0;0;0;0;0;0;0;0;0;0
3;25;0;999007;10;418;奈落·神树拉菲尔;4人;0;0;0;0;0;0;0;0;0;0;0;0
3;25;0;999006;10;432;奈落·魔法学院主楼;4人;0;0;0;0;0;0;0;0;0;0;0;0
3;25;0;999001;10;384;奈落·冰封雪域;4人;0;0;0;0;0;0;0;0;0;0;0;0
3;25;0;999005;10;52;奈落·蛇龙之巢;4人;0;0;0;0;0;0;0;0;0;0;0;0
